CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
3608,79,Female,Month-to-month,62.91,6525.26,No,Fiber optic,37,Yes,Electronic check,No,176.35837837837838,2327.67
3609,25,Male,Month-to-month,116.78,2781.63,Yes,No,50,Yes,Bank transfer,No,55.632600000000004,5839.0
3610,63,Male,One year,92.39,1553.0,Yes,DSL,30,No,Electronic check,No,51.766666666666666,2771.7
3611,57,Male,Two year,61.18,1831.71,No,No,17,Yes,Mailed check,No,107.74764705882353,1040.06
3612,63,Male,One year,21.91,5029.63,No,Fiber optic,33,No,Mailed check,Yes,152.4130303030303,723.03
3613,24,Male,Month-to-month,23.41,2119.07,Yes,No,16,No,Bank transfer,No,132.441875,374.56
3614,40,Male,One year,442.40000000000003,7042.79,No,No,15,No,Credit card,Yes,469.51933333333335,1327.2
3615,61,Female,One year,103.77,1010.35,No,DSL,13,Yes,Electronic check,No,77.71923076923078,1349.01
3616,49,Female,Month-to-month,90.77,452.47,No,DSL,3,No,Credit card,No,150.82333333333335,272.31
3617,28,Male,Month-to-month,60.59,889.35,Yes,No,24,No,Electronic check,No,37.05625,1454.16
3618,39,Female,Two year,23.11,6796.02,Yes,Fiber optic,23,No,Bank transfer,No,295.47913043478263,531.53
3619,39,Female,One year,116.74,5279.59,No,No,59,No,Mailed check,No,89.48457627118644,6887.66
3620,60,Male,Month-to-month,118.63,7670.41,No,No,55,No,Mailed check,No,139.462,6524.65
3621,42,Male,Month-to-month,74.94,2823.11,Yes,No,65,No,Electronic check,No,43.43246153846154,4871.099999999999
3622,39,Female,One year,27.07,1858.89,Yes,Fiber optic,32,No,Credit card,No,58.0903125,866.24
3623,45,Male,Month-to-month,74.1,4583.41,Yes,Fiber optic,60,Yes,Bank transfer,No,76.39016666666666,4446.0
3624,46,Female,Two year,109.23,4395.06,Yes,Fiber optic,30,Yes,Bank transfer,No,146.502,3276.9
3625,30,Male,Two year,88.0,4809.99,Yes,Fiber optic,66,No,Credit card,No,72.87863636363636,5808.0
3626,35,Female,One year,92.0,2910.76,Yes,Fiber optic,18,No,Mailed check,No,161.7088888888889,1656.0
3627,19,Female,Two year,28.5,246.0,Yes,No,59,Yes,Credit card,No,4.169491525423729,1681.5
3628,46,Female,Month-to-month,30.65,473.25,Yes,Fiber optic,53,No,Mailed check,No,8.929245283018869,1624.4499999999998
3629,38,Female,Month-to-month,32.73,5377.85,No,No,64,No,Electronic check,No,84.02890625,2094.72
3630,32,Male,Month-to-month,110.44,4281.41,No,No,30,Yes,Bank transfer,No,142.71366666666665,3313.2
3631,69,Male,Month-to-month,72.58,6603.89,Yes,No,18,No,Electronic check,No,366.8827777777778,1306.44
3632,44,Female,One year,99.16,,No,DSL,5,No,Credit card,Yes,508.64,495.79999999999995
3633,67,Female,Two year,31.53,6560.68,Yes,Fiber optic,69,No,Credit card,No,95.08231884057972,2175.57
3634,48,Male,Two year,112.76,3518.83,No,Fiber optic,8,No,Electronic check,Yes,439.85375,902.08
3635,32,Male,Month-to-month,102.11,954.25,Yes,No,9,Yes,Credit card,No,106.02777777777777,918.99
3636,68,Female,One year,42.48,7827.71,Yes,DSL,32,No,Credit card,No,244.6159375,1359.36
3637,40,Female,Month-to-month,107.42,4193.1,No,Fiber optic,14,No,Credit card,No,299.50714285714287,1503.88
3638,41,Female,Month-to-month,46.34,5109.93,No,No,13,Yes,Bank transfer,Yes,393.07153846153847,602.4200000000001
3639,61,Female,One year,40.53,5432.22,No,DSL,18,Yes,Bank transfer,No,301.79,729.54
3640,30,Female,One year,46.42,3026.82,No,No,68,No,Mailed check,No,44.512058823529415,3156.56
3641,39,Male,Month-to-month,111.0,6030.72,No,DSL,22,No,Bank transfer,No,274.12363636363636,2442.0
3642,60,Female,Two year,111.56,6988.08,Yes,No,20,No,Electronic check,Yes,349.404,2231.2
3643,54,Male,Month-to-month,52.9,3220.06,Yes,Fiber optic,15,No,Electronic check,Yes,214.67066666666668,793.5
3644,78,Male,Two year,90.54,5324.61,Yes,No,7,No,Bank transfer,Yes,760.6585714285713,633.7800000000001
3645,50,Male,Two year,87.57,6105.57,No,No,30,No,Electronic check,Yes,203.51899999999998,2627.1
3646,73,Female,One year,100.66,1682.98,Yes,DSL,5,No,Credit card,Yes,336.596,503.29999999999995
3647,20,Male,One year,49.65,2794.25,Yes,DSL,1,Yes,Bank transfer,No,2794.25,49.65
3648,71,Male,Month-to-month,71.01,1048.61,No,Fiber optic,60,Yes,Mailed check,Yes,17.47683333333333,4260.6
3649,36,Male,Two year,86.77,4897.23,Yes,No,31,No,Mailed check,Yes,157.97516129032257,2689.87
3650,40,Male,Two year,22.63,6447.31,No,DSL,20,No,Bank transfer,Yes,322.3655,452.59999999999997
3651,46,Female,Month-to-month,57.67,4964.54,No,Fiber optic,64,No,Electronic check,No,77.5709375,3690.88
3652,47,Female,Month-to-month,89.59,1602.31,Yes,Fiber optic,64,No,Bank transfer,No,25.03609375,5733.76
3653,56,Male,Month-to-month,45.26,4461.67,Yes,DSL,29,No,Bank transfer,No,153.8506896551724,1312.54
3654,61,Male,One year,115.77,6712.49,No,DSL,10,No,Mailed check,No,671.249,1157.7
3655,64,Female,Month-to-month,23.02,2561.25,No,No,29,Yes,Credit card,No,88.31896551724138,667.58
3656,42,Female,Month-to-month,115.81,6694.68,Yes,Fiber optic,31,Yes,Credit card,Yes,215.95741935483872,3590.11
3657,54,Female,Two year,41.68,6320.06,Yes,DSL,30,No,Bank transfer,No,210.66866666666667,1250.4
3658,64,Male,Month-to-month,24.88,369.58,Yes,Fiber optic,25,No,Mailed check,No,14.783199999999999,622.0
3659,25,Female,Two year,49.25,,Yes,No,58,No,Mailed check,No,35.650862068965516,2856.5
3660,59,Male,Two year,98.63,4434.95,Yes,DSL,57,Yes,Bank transfer,No,77.80614035087719,5621.91
3661,75,Male,One year,95.24,5797.42,No,Fiber optic,63,Yes,Bank transfer,Yes,92.02253968253969,6000.12
3662,33,Female,Month-to-month,40.88,7068.14,No,DSL,37,Yes,Bank transfer,Yes,191.0308108108108,1512.5600000000002
3663,25,Male,Month-to-month,39.68,5200.13,Yes,No,58,No,Credit card,No,89.65741379310344,2301.44
3664,18,Female,Two year,84.26,3166.68,Yes,No,28,Yes,Bank transfer,No,113.09571428571428,2359.28
3665,61,Male,One year,65.81,1640.09,Yes,No,27,No,Mailed check,No,60.74407407407407,1776.8700000000001
3666,22,Female,One year,99.23,6128.28,Yes,No,70,No,Bank transfer,No,87.54685714285714,6946.1
3667,20,Male,Month-to-month,22.41,1812.9,Yes,DSL,37,No,Mailed check,Yes,48.9972972972973,829.17
3668,18,Male,Two year,81.04,5624.36,No,DSL,6,No,Mailed check,No,937.3933333333333,486.24
3669,21,Female,Month-to-month,93.07,1613.45,No,Fiber optic,62,Yes,Electronic check,Yes,26.023387096774194,5770.339999999999
3670,57,Female,Month-to-month,119.34,910.22,Yes,Fiber optic,33,No,Mailed check,No,27.582424242424242,3938.2200000000003
3671,52,Female,Month-to-month,87.88,2158.58,Yes,DSL,40,No,Electronic check,No,53.9645,3515.2
3672,49,Female,Month-to-month,43.18,2422.45,Yes,DSL,41,Yes,Bank transfer,No,59.08414634146341,1770.3799999999999
3673,59,Male,Two year,30.82,5248.23,No,Fiber optic,42,No,Electronic check,Yes,124.95785714285714,1294.44
3674,51,Female,One year,84.09,1454.89,No,DSL,9,No,Credit card,No,161.65444444444447,756.8100000000001
3675,60,Female,Month-to-month,72.32,7456.39,No,No,18,No,Credit card,No,414.24388888888893,1301.7599999999998
3676,42,Male,Month-to-month,109.91,4524.02,Yes,No,15,Yes,Credit card,Yes,301.60133333333334,1648.6499999999999
3677,27,Female,Month-to-month,92.66,4029.27,Yes,No,4,No,Bank transfer,No,1007.3175,370.64
3678,38,Female,Month-to-month,70.97,3590.62,No,Fiber optic,34,No,Mailed check,No,105.6064705882353,2412.98
3679,63,Male,One year,60.36,4619.49,No,DSL,62,Yes,Credit card,No,74.50790322580644,3742.32
3680,56,Female,One year,60.44,,Yes,Fiber optic,38,No,Electronic check,Yes,9.87078947368421,2296.72
3681,44,Female,One year,42.63,7922.67,No,Fiber optic,71,No,Bank transfer,No,111.5869014084507,3026.73
3682,44,Female,One year,21.73,4548.69,No,DSL,23,No,Bank transfer,No,197.7691304347826,499.79
3683,19,Female,Month-to-month,77.49,474.52,No,Fiber optic,20,No,Electronic check,No,23.726,1549.8
3684,58,Female,Two year,41.24,4801.83,Yes,No,56,Yes,Electronic check,No,85.74696428571428,2309.44
3685,65,Female,One year,40.83,3609.21,Yes,DSL,53,Yes,Bank transfer,Yes,68.09830188679246,2163.99
3686,30,Male,One year,32.54,387.49,No,No,2,No,Bank transfer,No,193.745,65.08
3687,26,Female,Month-to-month,38.96,,No,No,21,Yes,Mailed check,No,352.8828571428571,818.16
3688,69,Male,Month-to-month,23.18,,Yes,DSL,42,No,Bank transfer,No,6.724285714285715,973.56
3689,53,Male,Month-to-month,87.42,4707.4,Yes,No,57,No,Electronic check,No,82.5859649122807,4982.9400000000005
3690,39,Male,Month-to-month,60.14,7701.97,No,No,49,Yes,Bank transfer,No,157.1830612244898,2946.86
3691,59,Male,Two year,76.15,2053.32,No,No,10,No,Bank transfer,No,205.33200000000002,761.5
3692,43,Female,Two year,83.7,2182.6,No,DSL,61,No,Electronic check,Yes,35.78032786885246,5105.7
3693,75,Female,One year,117.25,203.3,Yes,DSL,21,No,Mailed check,Yes,9.680952380952382,2462.25
3694,71,Female,Two year,26.83,717.54,No,DSL,60,No,Bank transfer,No,11.959,1609.8
3695,29,Male,One year,61.79,550.13,No,Fiber optic,13,Yes,Credit card,Yes,42.317692307692305,803.27
3696,34,Female,One year,44.59,6616.72,No,No,48,Yes,Credit card,Yes,137.84833333333333,2140.32
3697,31,Female,Two year,67.67,6726.55,No,Fiber optic,40,Yes,Electronic check,No,168.16375,2706.8
3698,31,Female,One year,112.05,5868.26,No,Fiber optic,63,Yes,Electronic check,No,93.14698412698414,7059.15
3699,74,Male,Month-to-month,92.4,,Yes,No,9,Yes,Electronic check,Yes,327.9344444444444,831.6
3700,51,Male,One year,86.19,6605.78,No,DSL,57,No,Credit card,Yes,115.89087719298246,4912.83
3701,70,Female,Month-to-month,64.12,4410.24,No,Fiber optic,51,Yes,Electronic check,No,86.47529411764705,3270.1200000000003
3702,74,Male,Two year,87.11,2573.62,Yes,DSL,40,Yes,Credit card,No,64.34049999999999,3484.4
3703,37,Male,Two year,23.24,3610.76,Yes,DSL,64,No,Mailed check,No,56.418125,1487.36
3704,28,Female,One year,78.62,712.99,No,No,70,No,Electronic check,No,10.185571428571428,5503.400000000001
3705,33,Male,Month-to-month,75.38,7570.29,No,Fiber optic,64,No,Bank transfer,Yes,118.28578125,4824.32
3706,68,Male,One year,54.66,5029.11,No,Fiber optic,25,No,Mailed check,No,201.1644,1366.5
3707,48,Female,Two year,40.15,5903.63,Yes,DSL,28,No,Credit card,No,210.84392857142856,1124.2
3708,72,Male,One year,100.76,5477.35,Yes,No,10,Yes,Electronic check,Yes,547.735,1007.6
3709,23,Male,One year,25.39,,Yes,Fiber optic,28,Yes,Bank transfer,No,193.15892857142856,710.9200000000001
3710,73,Male,Month-to-month,26.97,,Yes,DSL,36,Yes,Credit card,No,9.295555555555556,970.92
3711,36,Male,Two year,64.05,4297.9,No,DSL,11,No,Mailed check,No,390.7181818181818,704.55
3712,54,Male,One year,45.26,,Yes,DSL,21,Yes,Bank transfer,Yes,314.7304761904762,950.4599999999999
3713,75,Male,Month-to-month,94.55,547.25,No,No,26,No,Mailed check,No,21.048076923076923,2458.2999999999997
3714,21,Male,One year,83.42,7658.09,Yes,No,18,Yes,Electronic check,No,425.44944444444445,1501.56
3715,64,Male,Month-to-month,97.25,3508.45,No,DSL,68,No,Bank transfer,No,51.59485294117647,6613.0
3716,78,Female,Month-to-month,52.47,2461.18,No,DSL,41,Yes,Electronic check,No,60.02878048780487,2151.27
3717,21,Female,One year,94.05,4348.21,No,No,15,Yes,Credit card,No,289.8806666666667,1410.75
3718,37,Female,Two year,106.23,6449.47,Yes,DSL,23,No,Credit card,Yes,280.4117391304348,2443.29
3719,27,Female,Two year,54.53,3903.09,No,DSL,41,No,Mailed check,Yes,95.19731707317074,2235.73
3720,41,Male,Month-to-month,53.99,5231.82,No,No,6,No,Electronic check,Yes,871.9699999999999,323.94
3721,71,Female,Two year,110.0,4099.33,No,DSL,71,Yes,Electronic check,No,57.737042253521125,7810.0
3722,52,Female,Month-to-month,24.98,5123.92,Yes,DSL,60,No,Bank transfer,No,85.39866666666667,1498.8
3723,43,Male,Two year,55.02,1276.64,No,DSL,52,No,Credit card,No,24.550769230769234,2861.04
3724,54,Male,One year,31.87,501.57,Yes,No,9,No,Electronic check,No,55.73,286.83
3725,55,Male,Two year,22.9,1267.83,No,No,30,Yes,Electronic check,No,42.260999999999996,687.0
3726,38,Male,Month-to-month,31.29,2429.54,Yes,No,44,No,Electronic check,No,55.216818181818184,1376.76
3727,71,Male,Month-to-month,63.12,2176.18,No,Fiber optic,62,Yes,Credit card,No,35.09967741935483,3913.44
3728,57,Female,Two year,88.7,4998.37,No,Fiber optic,43,Yes,Credit card,No,116.24116279069767,3814.1
3729,56,Male,One year,48.93,,No,Fiber optic,28,Yes,Credit card,No,134.1407142857143,1370.04
3730,38,Female,Month-to-month,104.97,502.73,No,Fiber optic,8,No,Mailed check,No,62.84125,839.76
3731,27,Female,Month-to-month,63.76,,Yes,No,51,Yes,Credit card,No,9.253921568627451,3251.7599999999998
3732,55,Male,Month-to-month,116.82,906.59,No,DSL,30,No,Credit card,No,30.21966666666667,3504.6
3733,63,Female,Month-to-month,115.42,2954.03,No,No,11,No,Credit card,No,268.54818181818183,1269.6200000000001
3734,21,Female,Month-to-month,97.33,248.23,No,Fiber optic,20,No,Bank transfer,No,12.4115,1946.6
3735,77,Male,One year,113.24,4053.1,Yes,No,31,Yes,Bank transfer,No,130.74516129032259,3510.44
3736,74,Female,Two year,90.71,3013.22,Yes,DSL,34,Yes,Electronic check,No,88.62411764705882,3084.14
3737,62,Female,One year,109.56,4532.44,Yes,Fiber optic,12,Yes,Bank transfer,No,377.7033333333333,1314.72
3738,37,Female,One year,43.65,5822.44,No,DSL,48,No,Mailed check,No,121.30083333333333,2095.2
3739,34,Male,Month-to-month,54.54,2157.59,Yes,DSL,28,No,Mailed check,No,77.05678571428572,1527.12
3740,72,Male,One year,95.29,1425.25,Yes,DSL,67,Yes,Electronic check,No,21.27238805970149,6384.43
3741,24,Male,Month-to-month,62.46,2368.82,Yes,Fiber optic,63,Yes,Electronic check,No,37.60031746031746,3934.98
3742,21,Female,One year,103.73,213.75,No,No,48,No,Mailed check,Yes,4.453125,4979.04
3743,46,Male,Month-to-month,107.76,1136.1,Yes,Fiber optic,42,No,Mailed check,No,27.049999999999997,4525.92
3744,31,Female,Month-to-month,49.97,,No,Fiber optic,52,No,Mailed check,Yes,116.47076923076922,2598.44
3745,20,Male,One year,102.35,1937.89,Yes,No,5,No,Electronic check,No,387.57800000000003,511.75
3746,41,Female,One year,35.43,7955.54,Yes,No,12,Yes,Mailed check,No,662.9616666666667,425.15999999999997
3747,54,Male,Two year,53.42,1509.09,No,No,59,Yes,Electronic check,Yes,25.57779661016949,3151.78
3748,33,Male,Two year,71.8,6352.42,No,No,65,No,Mailed check,No,97.72953846153847,4667.0
3749,75,Female,Two year,42.64,5699.35,No,DSL,52,Yes,Mailed check,Yes,109.60288461538462,2217.28
3750,72,Male,One year,77.93,2712.63,Yes,Fiber optic,43,Yes,Bank transfer,No,63.08441860465116,3350.9900000000002
3751,69,Female,One year,389.35,2779.77,No,Fiber optic,63,No,Mailed check,No,44.123333333333335,4905.81
3752,21,Male,Month-to-month,40.69,4595.7,No,Fiber optic,50,No,Electronic check,No,91.914,2034.5
3753,73,Male,Two year,99.56,6848.52,Yes,No,39,Yes,Mailed check,No,175.60307692307694,3882.84
3754,79,Female,Month-to-month,83.16,3212.26,No,Fiber optic,42,No,Credit card,Yes,76.48238095238096,3492.72
3755,41,Female,Month-to-month,51.78,677.2,No,DSL,17,Yes,Bank transfer,No,39.83529411764706,880.26
3756,51,Female,Month-to-month,43.22,,Yes,Fiber optic,43,No,Mailed check,Yes,72.56906976744186,1858.46
3757,47,Male,Month-to-month,107.88,1817.04,Yes,Fiber optic,49,Yes,Mailed check,No,37.08244897959184,5286.12
3758,35,Female,Two year,103.57,7525.81,Yes,DSL,5,No,Credit card,No,1505.162,517.8499999999999
3759,36,Male,Month-to-month,42.98,5638.74,No,DSL,1,Yes,Credit card,No,5638.74,42.98
3760,48,Female,One year,23.56,596.49,Yes,Fiber optic,67,No,Credit card,No,8.902835820895522,1578.52
3761,77,Female,One year,100.45,2485.31,No,No,24,No,Credit card,No,103.55458333333333,2410.8
3762,77,Female,One year,81.55,591.68,Yes,No,29,No,Credit card,No,20.402758620689653,2364.95
3763,36,Female,Two year,30.09,,Yes,Fiber optic,15,No,Credit card,No,444.942,451.35
3764,66,Female,Month-to-month,78.74,7269.11,Yes,Fiber optic,4,No,Mailed check,No,1817.2775,314.96
3765,63,Female,Two year,65.22,1075.78,No,Fiber optic,44,Yes,Electronic check,No,24.449545454545454,2869.68
3766,36,Male,Month-to-month,97.46,3634.26,No,Fiber optic,65,Yes,Mailed check,No,55.91169230769231,6334.9
3767,39,Female,Two year,40.91,7468.69,No,No,31,No,Mailed check,Yes,240.92548387096772,1268.2099999999998
3768,41,Male,Two year,65.32,1332.65,No,Fiber optic,20,Yes,Mailed check,No,66.63250000000001,1306.3999999999999
3769,62,Female,Month-to-month,35.62,2476.85,No,DSL,10,Yes,Bank transfer,No,247.685,356.2
3770,29,Female,Two year,115.75,2573.34,Yes,No,11,No,Electronic check,No,233.94000000000003,1273.25
3771,47,Female,Month-to-month,97.87,434.45,Yes,No,28,Yes,Electronic check,No,15.516071428571427,2740.36
3772,75,Male,One year,93.67,482.93,Yes,DSL,38,Yes,Bank transfer,No,12.708684210526316,3559.46
3773,55,Male,One year,89.02,7631.78,Yes,Fiber optic,24,Yes,Electronic check,No,317.99083333333334,2136.48
3774,70,Female,One year,62.33,4654.52,No,Fiber optic,39,Yes,Bank transfer,Yes,119.34666666666668,2430.87
3775,48,Male,Two year,112.33,2591.86,No,Fiber optic,51,No,Mailed check,No,50.82078431372549,5728.83
3776,53,Female,One year,27.29,3153.66,No,Fiber optic,50,Yes,Electronic check,No,63.0732,1364.5
3777,36,Female,Month-to-month,100.33,5775.77,Yes,Fiber optic,7,Yes,Mailed check,Yes,825.11,702.31
3778,65,Male,One year,41.52,3058.83,Yes,DSL,68,Yes,Credit card,No,44.98279411764706,2823.36
3779,62,Male,One year,52.4,1976.53,No,Fiber optic,53,Yes,Mailed check,No,37.29301886792453,2777.2
3780,53,Male,Two year,71.94,994.33,Yes,DSL,37,No,Electronic check,No,26.873783783783786,2661.7799999999997
3781,47,Male,Month-to-month,98.27,5885.68,Yes,DSL,54,Yes,Mailed check,No,108.99407407407408,5306.58
3782,72,Female,Two year,103.85,1608.41,No,DSL,55,No,Mailed check,No,29.243818181818185,5711.75
3783,66,Male,Two year,78.37,743.26,Yes,Fiber optic,31,No,Bank transfer,No,23.976129032258065,2429.4700000000003
3784,72,Male,Month-to-month,60.3,3530.24,No,Fiber optic,65,No,Electronic check,Yes,54.31138461538461,3919.5
3785,50,Female,Two year,114.65,508.65,Yes,No,59,No,Mailed check,No,8.621186440677965,6764.35
3786,35,Male,Month-to-month,44.65,7726.98,No,No,47,No,Bank transfer,No,164.40382978723403,2098.5499999999997
3787,69,Male,One year,100.31,5092.89,Yes,DSL,49,Yes,Electronic check,No,103.93653061224491,4915.1900000000005
3788,66,Male,Month-to-month,81.2,1391.04,No,No,18,Yes,Credit card,Yes,77.28,1461.6000000000001
3789,76,Male,Month-to-month,57.69,1545.14,No,DSL,3,No,Mailed check,No,515.0466666666667,173.07
3790,45,Female,Month-to-month,20.14,,Yes,No,18,No,Mailed check,Yes,258.03666666666663,362.52
3791,76,Female,Two year,64.66,2981.21,Yes,Fiber optic,58,Yes,Mailed check,No,51.4001724137931,3750.2799999999997
3792,64,Male,Month-to-month,47.67,6239.28,No,Fiber optic,71,Yes,Mailed check,No,87.87718309859154,3384.57
3793,28,Male,Month-to-month,30.43,4457.29,No,DSL,25,No,Mailed check,No,178.2916,760.75
3794,74,Female,Month-to-month,27.52,3580.0,No,DSL,18,Yes,Credit card,No,198.88888888888889,495.36
3795,77,Male,One year,54.76,7711.25,No,Fiber optic,52,Yes,Credit card,Yes,148.29326923076923,2847.52
3796,71,Male,Month-to-month,81.48,3247.69,No,Fiber optic,43,No,Electronic check,No,75.52767441860465,3503.6400000000003
3797,62,Male,Two year,103.75,3324.77,Yes,Fiber optic,67,No,Electronic check,No,49.62343283582089,6951.25
3798,50,Male,Month-to-month,191.8,5393.02,Yes,No,7,No,Bank transfer,Yes,770.4314285714287,268.52
3799,34,Male,Month-to-month,62.46,,Yes,No,44,No,Bank transfer,No,148.04386363636365,2748.2400000000002
3800,23,Male,One year,59.2,5084.48,Yes,No,44,No,Bank transfer,No,115.55636363636363,2604.8
3801,21,Male,Month-to-month,71.34,5649.16,Yes,No,51,Yes,Credit card,No,110.7678431372549,3638.34
3802,37,Male,Two year,100.96,3108.87,No,DSL,21,No,Electronic check,No,148.04142857142855,2120.16
3803,65,Male,Month-to-month,75.36,3940.08,Yes,DSL,37,Yes,Electronic check,No,106.48864864864865,2788.32
3804,64,Female,Two year,104.67,,Yes,No,28,No,Credit card,No,62.03107142857142,2930.76
3805,44,Female,One year,71.86,5505.92,No,DSL,32,No,Electronic check,No,172.06,2299.52
3806,32,Female,Month-to-month,401.9,1927.33,No,No,57,No,Mailed check,No,33.81280701754386,4581.66
3807,23,Male,One year,63.74,209.8,Yes,No,41,No,Electronic check,No,5.117073170731707,2613.34
3808,64,Male,Month-to-month,102.31,7483.34,Yes,Fiber optic,54,No,Electronic check,No,138.58037037037036,5524.74
3809,31,Female,Two year,112.38,2586.92,No,No,27,No,Mailed check,No,95.81185185185186,3034.2599999999998
3810,77,Male,One year,83.91,1733.73,Yes,DSL,40,Yes,Bank transfer,Yes,43.34325,3356.3999999999996
3811,28,Female,Month-to-month,102.08,2291.54,No,No,41,No,Bank transfer,No,55.89121951219512,4185.28
3812,56,Male,Two year,25.9,2777.49,Yes,Fiber optic,70,No,Bank transfer,Yes,39.67842857142857,1813.0
3813,26,Female,One year,110.61,3901.46,Yes,DSL,24,Yes,Credit card,No,162.56083333333333,2654.64
3814,43,Female,Month-to-month,38.89,740.94,Yes,Fiber optic,18,Yes,Mailed check,No,41.163333333333334,700.02
3815,33,Female,One year,45.65,610.85,Yes,No,56,No,Mailed check,No,10.908035714285715,2556.4
3816,22,Male,Month-to-month,25.33,,No,No,15,Yes,Credit card,No,165.64666666666665,379.95
3817,74,Female,Two year,116.54,,No,No,35,Yes,Mailed check,No,71.628,4078.9
3818,69,Male,Two year,105.2,1117.64,Yes,No,27,No,Electronic check,No,41.39407407407408,2840.4
3819,78,Male,One year,111.32,3357.37,Yes,DSL,3,No,Bank transfer,No,1119.1233333333332,333.96
3820,27,Male,One year,104.72,,Yes,No,21,Yes,Mailed check,No,115.02000000000001,2199.12
3821,67,Male,Month-to-month,67.95,403.23,Yes,Fiber optic,39,No,Mailed check,No,10.33923076923077,2650.05
3822,20,Male,Two year,112.41,,No,DSL,32,Yes,Bank transfer,Yes,222.144375,3597.12
3823,30,Male,Month-to-month,116.95,7110.95,No,DSL,50,Yes,Credit card,No,142.219,5847.5
3824,60,Male,Two year,70.26,1831.62,Yes,DSL,9,Yes,Bank transfer,No,203.51333333333332,632.34
3825,66,Female,One year,37.56,1470.4,No,Fiber optic,50,Yes,Credit card,No,29.408,1878.0
3826,47,Female,Month-to-month,85.86,4468.88,No,Fiber optic,1,No,Credit card,No,4468.88,85.86
3827,79,Female,Month-to-month,117.54,5119.88,Yes,Fiber optic,4,No,Electronic check,No,1279.97,470.16
3828,71,Male,Two year,107.21,7668.83,Yes,Fiber optic,4,No,Bank transfer,No,1917.2075,428.84
3829,62,Male,Two year,106.18,3143.32,Yes,No,34,No,Mailed check,No,92.45058823529412,3610.1200000000003
3830,23,Male,Two year,113.38,5021.96,No,No,27,No,Credit card,No,185.99851851851852,3061.2599999999998
3831,34,Male,One year,109.4,,No,Fiber optic,15,No,Electronic check,No,469.98733333333337,1641.0
3832,76,Female,Month-to-month,97.63,3709.64,No,Fiber optic,32,No,Bank transfer,No,115.92625,3124.16
3833,62,Male,Two year,91.83,1154.3,No,No,41,No,Credit card,Yes,28.153658536585365,3765.0299999999997
3834,68,Female,One year,46.48,3144.09,Yes,No,71,No,Electronic check,No,44.28295774647888,3300.08
3835,70,Male,Two year,410.65,1265.22,Yes,Fiber optic,61,No,Mailed check,No,20.741311475409837,5009.929999999999
3836,36,Female,Month-to-month,72.15,329.79,Yes,DSL,63,No,Credit card,No,5.234761904761905,4545.450000000001
3837,59,Male,Two year,106.19,6062.11,No,DSL,61,No,Credit card,No,99.37885245901639,6477.59
3838,52,Female,Month-to-month,69.17,2059.7,Yes,Fiber optic,14,Yes,Mailed check,Yes,147.12142857142857,968.38
3839,63,Male,One year,32.77,215.65,Yes,DSL,23,No,Mailed check,No,9.376086956521739,753.71
3840,43,Female,One year,20.5,,No,No,65,No,Mailed check,No,107.76876923076924,1332.5
3841,68,Male,Two year,87.79,3661.55,Yes,DSL,32,No,Credit card,Yes,114.4234375,2809.28
3842,22,Female,Month-to-month,74.99,2063.11,No,Fiber optic,41,No,Electronic check,No,50.319756097560976,3074.5899999999997
3843,46,Female,Month-to-month,53.1,2249.76,No,DSL,26,No,Electronic check,No,86.52923076923078,1380.6000000000001
3844,54,Male,Month-to-month,36.9,,Yes,DSL,48,Yes,Mailed check,No,43.25416666666666,1771.1999999999998
3845,37,Female,Two year,66.67,1717.54,Yes,DSL,16,Yes,Electronic check,No,107.34625,1066.72
3846,66,Male,Month-to-month,30.03,6761.56,No,No,31,No,Mailed check,No,218.11483870967743,930.9300000000001
3847,38,Male,Month-to-month,268.05,,Yes,No,66,No,Mailed check,No,23.160454545454545,3538.2599999999998
3848,27,Male,Month-to-month,57.92,4582.47,Yes,No,32,No,Bank transfer,No,143.2021875,1853.44
3849,22,Female,Month-to-month,66.56,,No,Fiber optic,10,Yes,Electronic check,No,80.31,665.6
3850,53,Female,Two year,66.66,7606.27,Yes,DSL,25,No,Credit card,No,304.2508,1666.5
3851,23,Male,Two year,45.7,4905.85,No,No,45,No,Bank transfer,No,109.0188888888889,2056.5
3852,43,Male,Month-to-month,105.02,7244.59,No,No,24,Yes,Mailed check,No,301.85791666666665,2520.48
3853,21,Female,Month-to-month,55.55,3303.45,No,DSL,3,Yes,Bank transfer,No,1101.1499999999999,166.64999999999998
3854,79,Female,One year,42.96,6523.24,No,Fiber optic,62,No,Mailed check,No,105.21354838709676,2663.52
3855,56,Female,One year,37.58,6858.5,Yes,DSL,67,No,Mailed check,No,102.36567164179104,2517.8599999999997
3856,56,Male,Month-to-month,52.26,5683.0,Yes,Fiber optic,55,Yes,Mailed check,No,103.32727272727273,2874.2999999999997
3857,67,Male,Month-to-month,26.76,924.99,Yes,DSL,10,No,Electronic check,No,92.499,267.6
3858,52,Male,One year,23.29,325.42,No,No,55,No,Mailed check,Yes,5.916727272727273,1280.95
3859,18,Male,One year,80.51,1514.77,Yes,No,22,Yes,Mailed check,No,68.85318181818182,1771.22
3860,41,Male,Month-to-month,81.91,1121.15,No,No,14,No,Electronic check,No,80.08214285714287,1146.74
